AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Urban_Type,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,IRI_mean_y,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x
35343,2655,9913,42680,60,10,4,18,1,urban,7,3,0.1,0,0,5,67,77.7,393.9,9.3,1382.1,52
35343,2655,9913,42680,87,0,4,29,1,urban,2,5,0.1,0,0,21,90,77.7,393.9,9.3,1382.1,7
37369,6724,4675,45127,42,0,5,29,1,urban,2,5,0.1,0,0,22,63,77.7,393.9,9.3,1382.1,2
2951,201,49,3564,80,0,7.5,8,5,rural,2,3,0,0,0,2.5,86,77.7,393.9,9.3,1382.1,86
1751,138,82,1928,93,5,9,5,4,rural,7,3,0.2,1,0,3.5,133,78.1,451.6,8.9,1382,76
18087,1571,4010,19914,54.7,10,4,18,1,rural,7,3,0.2,0.7,0,2,57.7,78.1,451.6,8.9,1382,49
18087,1571,4010,19914,53.5,10,4,18,1,rural,7,3,0.1,0.5,0,2,60.2,78.1,451.6,8.9,1382,49
18087,1571,4010,19914,47.5,10,4,18,1,rural,7,3,0.1,0.2,0,2,54.7,78.1,451.6,8.9,1382,49
18087,1571,4010,19914,43.8,10,4,18,1,rural,7,3,0.1,0.5,0,2,45.2,78.1,451.6,8.9,1382,49
18087,1571,4010,19914,56,0,4,18,1,rural,2,3,0.2,0,0,2,58.3,78.1,451.6,8.9,1382,13
15299,1339,3113,16844,62,0,4,18,1,rural,2,3,0,0,0,2,77,78.1,451.6,8.9,1382,13
15299,1339,3113,16844,38.5,0,6,36,1,rural,2,5,0.1,0,0,2,40.5,78.1,451.6,8.9,1382,13
15299,1339,3113,16844,36.5,0,6,36,1,rural,2,5,0.1,0,0,2,38,78.1,451.6,8.9,1382,13
19788,845,2534,21787,39,0,5,46,1,rural,2,5,0.1,0,0,2,40,78.1,451.6,8.9,1382,8
19788,845,2534,21787,38,10,2.5,18,1,rural,7,3,0.1,0,0,2,52,78.1,451.6,8.9,1382,48
19788,845,2534,21787,69,10,4.5,22,1,rural,7,5,0.2,0,0,2,71.5,78.1,451.6,8.9,1382,48
19263,1461,3725,21209,57.5,10,4,22,1,rural,7,5,0.2,3,0,2,70.7,78.1,451.6,8.9,1382,48
19263,1461,3725,21209,60.7,10,4,22,1,rural,7,5,0.2,0,0,2,62.7,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,50.3,10,4,22,1,rural,7,5,0.2,4,0,2,51.7,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,51.3,10,4,22,1,rural,7,5,0.2,0.3,0,2,60,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,49.3,10,4,22,1,rural,7,5,0.2,0,0,2,56,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,61,10,4,22,1,rural,7,5,0.2,0.5,0,2,67.7,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,57,10,4,22,1,rural,7,5,0.2,0,0,2,71.5,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,68.7,10,4,22,1,rural,7,5,0.2,1,0,2,74,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,46,10,4,22,1,rural,7,5,0.2,1.5,0,2,50,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,42.7,10,4,22,1,rural,7,5,0.1,0.3,0,2,45,78.1,451.6,8.9,1382,49
19263,1461,3725,21209,51.7,10,4,22,1,rural,7,5,0.2,0,0,2,61,78.1,451.6,8.9,1382,48
19263,1461,3725,21209,57.5,10,4,22,1,rural,7,5,0.2,0,0,2,66.7,78.1,451.6,8.9,1382,48
19263,1461,3725,21209,54,10,4,22,1,rural,7,5,0.2,0,0,2,57,78.1,451.6,8.9,1382,48
19263,1461,3725,21209,59.5,10,4,22,1,rural,7,5,0.2,0,0,2,67,78.1,451.6,8.9,1382,48
19263,1461,3725,21209,61.7,10,4,22,1,rural,7,5,0.2,1.7,0,2,74.5,78.1,451.6,8.9,1382,48
2996,98,175,3299,71.5,0,6,11,4,rural,2,2,0.2,8,0,2.5,77,78.1,451.6,8.9,1382,30
2476,70,202,2726,42,7,7.5,18,3,rural,7,2,0.2,1,0,2,50,78.1,451.6,8.9,1382,117
5411,214,145,5958,75,9,4.5,17,3,small urban,7,3,0.2,0.7,0,2,82.3,78.1,451.6,8.9,1382,59
3074,140,26,3384,104,0,6,9,5,rural,2,2,0.4,3,0,1.5,134,78.1,451.6,8.9,1382,70
450,16,7,495,144,0,2.5,21,5,rural,2,2,0.2,7,0,1.5,198,78.1,451.6,8.9,1382,51
510,12,7,562,143.3,0,5.5,8,5,rural,2,2,0.1,3,0,1.5,159.3,78.1,451.6,8.9,1382,70
21988,799,3998,28532,97.5,14,0,8,3,urban,3,2,0,0,0,14,111,76.2,292.1,10.6,1352.2,20
47808,1135,2276,62036,139.5,11,0,8,2,urban,3,2,0,0,0,11,140,76.2,292.1,10.6,1352.2,21
73041,2382,3819,94778,66,9,3,15,2,urban,7,3,0.1,0.5,0,3,68,76.2,292.1,10.6,1352.2,62
41938,1602,12130,54419,48,10,5,16,1,small urban,7,3,0.2,0,0,4,48.5,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,63,10,5,16,1,small urban,7,3,0.2,0,0,4,99.5,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,74.5,10,5,16,1,rural,7,3,0.2,0,0,4,75,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,58.5,10,5,16,1,rural,7,3,0.2,0,0,4,61,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,70.5,10,6.5,16,1,rural,7,3,0.2,0,0,5.5,78,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,48,10,6.5,16,1,rural,7,3,0.2,0,0,5.5,53,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,42,10,6.5,16,1,rural,7,3,0.2,0,0,5.5,45,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,48,10,6.5,16,1,rural,7,3,0.2,0,0,5.5,51,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,55,10,6.5,16,1,rural,7,3,0.2,0,0,5.5,56,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,55,10,6.5,16,1,rural,7,3,0.2,0,0,5.5,56,76.2,292.1,10.6,1352.2,55
45509,2777,13548,59052,53,10,6.5,16,1,rural,7,3,0.1,0,0,5.5,54,76.2,292.1,10.6,1352.2,55
46367,2326,14762,60166,63,10,6,16,1,rural,7,3,0.1,0,0,5.5,68,76.2,292.1,10.6,1352.2,55
68461,4589,16620,88835,71.5,13,0,12,1,urban,3,2,0,0,0,13,85,76.2,292.1,10.6,1352.2,23
52528,1903,13056,68160,74.5,13,0,40,1,urban,3,2,0,0,0,13,183,76.2,292.1,10.6,1352.2,24
66330,2725,13285,86070,79,13,0,40,1,urban,3,2,0,0,0,13,129,76.2,292.1,10.6,1352.2,24
66330,2725,13285,86070,77.3,13,0,32,1,urban,3,2,0,0,0,13,139.7,76.2,292.1,10.6,1352.2,24
66330,2725,13285,86070,99.3,13,0,30,1,urban,3,2,0,0,0,13,134.3,76.2,292.1,10.6,1352.2,24
66330,2725,13285,86070,75.3,13,0,30,1,urban,3,2,0,0,0,13,83.7,76.2,292.1,10.6,1352.2,24
66330,2725,13285,86070,74,13,0,40,1,urban,3,2,0,0,0,13,75,76.2,292.1,10.6,1352.2,24
65144,1655,16665,84531,78,13,0,22,1,urban,3,2,0,0,0,13,96.5,76.2,292.1,10.6,1352.2,24
65144,1655,16665,84531,74.5,13,0,22,1,urban,3,2,0,0,0,13,94.5,76.2,292.1,10.6,1352.2,24
65144,1655,16665,84531,42.3,9,6,18,1,urban,7,3,0.1,0,0,2,57.7,76.2,292.1,10.6,1352.2,48
65144,1655,16665,84531,49.7,9,6,18,1,urban,7,3,0.1,0,0,2,65,76.2,292.1,10.6,1352.2,48
65144,1655,16665,84531,44.5,9,6,18,1,urban,7,3,0.1,0,0,2,55.5,76.2,292.1,10.6,1352.2,48
65144,1655,16665,84531,51,9,6,18,1,urban,7,3,0.1,0,0,2,69.3,76.2,292.1,10.6,1352.2,48
65144,1655,16665,84531,45.7,9,6,18,1,urban,7,3,0.1,0,0,2,74.3,76.2,292.1,10.6,1352.2,48
65144,1655,16665,84531,55.7,9,6,18,1,urban,7,3,0.2,0,0,2,85.7,76.2,292.1,10.6,1352.2,48
65144,1655,16665,84531,82.5,9,6,18,1,urban,7,3,0.1,0,0,2,134,76.2,292.1,10.6,1352.2,48
65144,1655,16665,84531,42.7,9,6,18,1,urban,7,3,0.1,0,0,2,54.5,76.2,292.1,10.6,1352.2,48
73040,2691,15020,94777,63.5,9,6,18,1,urban,7,3,0.1,0,0,2,73.5,76.2,292.1,10.6,1352.2,48
74334,10095,7003,96456,77,9,4.5,18,1,urban,7,3,0.2,0,0,2,87.8,76.2,292.1,10.6,1352.2,48
74334,10095,7003,96456,62.3,9,4.5,18,1,urban,7,3,0.1,1,0,2,64,76.2,292.1,10.6,1352.2,48
74334,10095,7003,96456,41,9,4.5,18,1,urban,7,3,0.1,0,0,2,43,76.2,292.1,10.6,1352.2,48
74334,10095,7003,96456,68.2,9,4.5,18,1,urban,7,3,0.2,0,0,2,70.2,76.2,292.1,10.6,1352.2,48
69607,3806,20190,90322,77.5,9,4.5,18,1,urban,7,3,0.2,0,0,4.5,84.7,76.2,292.1,10.6,1352.2,48
66335,3259,6390,86076,58.7,10,4.5,16,1,urban,7,3,0.2,0,0,6.5,60,76.2,292.1,10.6,1352.2,64
14160,536,314,18299,79,4,4,9,3,urban,7,5,0.1,7,0,2,132,76.2,296,10.5,1308.9,85
13292,514,170,17177,121,7,5.5,14,3,urban,7,5,0.1,0,0,2.5,162,76.2,296,10.5,1308.9,76
53741,1672,5768,69449,44,10,4,18,1,urban,7,3,0.1,0,0,4.5,60,76.2,296,10.5,1308.9,48
53741,1672,5768,69449,51,10,4,18,1,urban,7,3,0.2,0,0,4.5,55.3,76.2,296,10.5,1308.9,48
53741,1672,5768,69449,61,10,4,18,1,urban,7,3,0.2,0,0,4.5,77,76.2,296,10.5,1308.9,48
61225,3479,5815,79121,70,10,4,18,1,urban,7,3,0.2,0,0,4.5,82.5,76.2,296,10.5,1308.9,48
61225,3479,5815,79121,66,10,4,18,1,urban,7,3,0.2,0,0,4.5,72,76.2,296,10.5,1308.9,48
61225,3479,5815,79121,80.5,10,4,18,1,urban,7,3,0.2,0,0,4.5,87,76.2,296,10.5,1308.9,48
43072,1567,829,55662,57.5,7,9.5,7,3,urban,7,3,0.1,0,0,2.5,64.5,76.2,296,10.5,1308.9,82
38744,1224,712,50069,64,10,1.5,10,3,urban,7,3,0.1,0,0,1.5,74.5,76.2,296,10.5,1308.9,64
1305,15,11,1686,147,0,6.5,8,5,rural,2,2,0.1,1,0,3.5,195,76.2,296,10.5,1308.9,75
3774,175,164,4877,136.2,0,6,10,4,urban,2,2,0.1,0,0,2,142.2,76.2,296,10.5,1308.9,58
1359,120,18,1756,172,0,4.5,9,5,rural,2,2,0.2,1,0,2,173.5,76.2,296,10.5,1308.9,65
4216,173,19,5448,76,0,7.5,10,5,urban,2,2,0.1,0,0,1.5,86,76.2,296,10.5,1308.9,49
15424,504,112,19932,153,0,5,22,4,urban,2,5,0.2,1.5,0,3.5,154,76.2,296,10.5,1308.9,49
40049,1769,252,46172,59,10,3.5,10,2,urban,7,3,0,0,0,1.5,69,76.5,209.7,11.6,1454.3,58
111858,4046,6354,128961,159,10,5.5,18,1,urban,7,3,0.1,0,0,3.5,187,76.5,209.7,11.6,1454.3,49
167560,3792,5591,193180,111.8,10,5.5,18,1,urban,7,3,0.1,0,0,3.5,121.2,76.5,209.7,11.6,1454.3,49
167560,3792,5591,193180,101,10,5.5,18,1,urban,7,3,0.1,0,0,3.5,126,76.5,209.7,11.6,1454.3,49
189163,4863,6395,218086,109.5,10,5.5,18,1,urban,7,3,0.2,0,0,3.5,118,76.5,209.7,11.6,1454.3,49
189163,4863,6395,218086,114.5,10,3.5,10,1,urban,7,3,0.1,0,0,1.5,126.2,76.5,209.7,11.6,1454.3,49
186570,5287,6662,215097,114,10,0.5,10,1,urban,7,3,0.1,4,0,1.5,138,76.5,209.7,11.6,1454.3,49
186570,5287,6662,215097,148.5,10,0.5,10,1,urban,7,3,0.1,1,0,1.5,159,76.5,209.7,11.6,1454.3,49
186570,5287,6662,215097,108,10,0.5,10,1,urban,7,3,0.2,0,0,1.5,155,76.5,209.7,11.6,1454.3,49
72160,1422,895,83193,84,10,4,10,1,urban,7,3,0.1,5,0,1.5,89,76.5,209.7,11.6,1454.3,42
121245,3002,2634,139783,84,10,4,10,1,urban,7,3,0.1,14,0,1.5,116,76.5,209.7,11.6,1454.3,42
121245,3002,2634,139783,59,10,4,10,1,urban,7,3,0.1,0,0,1.5,64,76.5,209.7,11.6,1454.3,11
142216,5786,5640,163961,89,10,4,10,1,urban,7,3,0.1,0,0,1.5,91,76.5,209.7,11.6,1454.3,44
142216,5786,5640,163961,91,10,4,10,1,urban,7,3,0.1,0,0,1.5,105,76.5,209.7,11.6,1454.3,44
37482,1957,862,43213,117,9,7,9,3,urban,7,3,0.1,1,0,1.5,133,76.5,209.7,11.6,1454.3,58
81348,3233,4371,93786,84,0,4,16,1,urban,2,5,0.3,8,0,1.5,86,76.5,209.7,11.6,1454.3,26
81348,3233,4371,93786,59,0,4,16,1,urban,2,5,0.1,0,0,1.5,70.5,76.5,209.7,11.6,1454.3,26
81348,3233,4371,93786,68,0,4,16,1,urban,2,5,0.2,2,0,1.5,78,76.5,209.7,11.6,1454.3,26
81348,3233,4371,93786,70.3,0,4,16,1,urban,2,5,0.1,1,0,1.5,73.3,76.5,209.7,11.6,1454.3,26
100356,4208,4185,115700,63,0,4,16,1,urban,2,5,0.2,0,0,1.5,67,76.5,209.7,11.6,1454.3,26
100356,4208,4185,115700,70,0,3.5,17,1,urban,2,5,0.1,0,0,1.5,71,76.5,209.7,11.6,1454.3,26
83708,5440,4394,96507,67.5,0,3.5,17,1,urban,2,5,0.2,2,0,1.5,70,76.5,209.7,11.6,1454.3,26
83708,5440,4394,96507,74,0,3.5,17,1,urban,2,5,0.2,0.5,0,1.5,76,76.5,209.7,11.6,1454.3,26
83708,5440,4394,96507,70,0,3.5,17,1,urban,2,5,0.2,4,0,1.5,71,76.5,209.7,11.6,1454.3,26
83708,5440,4394,96507,61,0,3.5,17,1,urban,2,5,0.1,4.5,0,1.5,63.5,76.5,209.7,11.6,1454.3,26
83708,5440,4394,96507,58,0,3.5,17,1,urban,2,5,0.1,0,0,1.5,60,76.5,209.7,11.6,1454.3,26
83708,5440,4394,96507,70,0,3.5,17,1,urban,2,5,0.1,2,0,1.5,71,76.5,209.7,11.6,1454.3,26
109800,6387,5281,126588,56,0,3.5,17,1,urban,2,5,0.1,0,0,1.5,58,76.5,209.7,11.6,1454.3,26
109800,6387,5281,126588,46,10,3.5,16,1,urban,7,3,0.1,0,0,1.5,50,76.5,209.7,11.6,1454.3,51
109800,6387,5281,126588,68,0,3.5,16,1,urban,2,3,0.1,0,0,1.5,77,76.5,209.7,11.6,1454.3,26
27950,800,129,32224,140.5,6,2.5,6,3,urban,7,3,0.2,0,0,1.5,170.5,76.5,209.7,11.6,1454.3,57
16116,507,138,18580,221,0,6,4,4,urban,2,2,0.1,1,0,1.5,281,76.5,209.7,11.6,1454.3,65
2058,15,1,2373,143,0,1.5,4,5,urban,2,2,0,11,0,1.5,272,76.5,209.7,11.6,1454.3,85
2405,200,17,2773,275,0,5,9,5,urban,2,2,0.2,25,0,1.5,326,76.5,209.7,11.6,1454.3,25
2467,131,13,2844,223,0,5,8,5,urban,2,2,0.1,19,0,1.5,271,76.5,209.7,11.6,1454.3,81
2552,163,424,2669,86.7,0,16,10,4,rural,2,2,0,0,0,2,87.7,78.8,540.5,8,1406.2,85
7730,648,357,8083,117,0,14,8,4,small urban,2,2,0.3,40,0,2,141,78.8,540.5,8,1406.2,78
5474,261,615,5724,89,9,5,9,3,rural,7,3,0.2,0,0,2,106,78.8,540.5,8,1406.2,60
5474,261,615,5724,99,9,7,9,3,rural,7,3,0.2,0,0,2,119,78.8,540.5,8,1406.2,60
5474,261,615,5724,73.7,9,5.5,9,3,rural,7,3,0.2,0,0,2,83.3,78.8,540.5,8,1406.2,60
3920,842,733,4099,87.5,8,3.5,8,3,rural,7,3,0.2,6.5,0,2,101,78.8,540.5,8,1406.2,66
5431,81,28,5679,140.5,0,10,8,5,small urban,2,2,0.2,3,0,7,146,78.8,540.5,8,1406.2,77
20681,612,320,22658,78,4,7,8,3,urban,7,2,0.2,0,0,2,96,78.1,387.4,9,1321,117
18305,657,346,20055,67,10,4,16,3,urban,7,3,0.1,0,0,2,81,78.1,387.4,9,1321,50
22859,861,381,25044,60,10,6,16,3,urban,7,3,0.1,0,0,2,113,78.1,387.4,9,1321,46
3447,136,114,3777,61,10,9,21,4,rural,7,5,0.1,0,0,2,64,78.1,387.4,9,1321,117
12283,304,78,13457,103,6,7.5,6,4,urban,7,3,0.2,1,0,2,121,78.1,387.4,9,1321,117
16896,431,138,18511,96.3,9,8.5,9,3,urban,7,5,0.3,23,0,2,135,78.1,387.4,9,1321,117
12529,329,47,13727,118,5,5.5,5,3,urban,7,3,0.2,4,0,2,130,78.1,387.4,9,1321,117
2332,172,60,2555,106,9,13,9,4,rural,7,3,0.3,14,0,4,184,78.1,387.4,9,1321,117
3024,171,68,3313,93,9,13.5,9,3,small urban,7,3,0.3,17,0,4,100,78.1,387.4,9,1321,117
19263,1461,3725,21105,69,10,3.5,18,1,rural,7,3,0.2,0,0,3.5,77,78.1,387.4,9,1321,49
19263,1461,3725,21105,66,10,3.5,18,1,rural,7,3,0.2,0,0,3.5,86,78.1,387.4,9,1321,49
19263,1461,3725,21105,53,10,3.5,18,1,rural,7,3,0.2,0,0,3.5,53.7,78.1,387.4,9,1321,49
25434,1119,950,27865,42,0,5,33,1,urban,2,5,0.2,2,0,2.5,45,78.1,387.4,9,1321,15
32385,1477,1005,35481,43.5,0,5,38,1,urban,2,5,0.2,12,0,2.5,48.5,78.1,387.4,9,1321,15
20828,5174,450,22819,49.5,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,50,78.1,387.4,9,1321,58
20828,5174,450,22819,48.2,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,69,78.1,387.4,9,1321,58
20828,5174,450,22819,43.3,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,54,78.1,387.4,9,1321,58
25221,1270,9034,27632,43,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,59.8,78.1,387.4,9,1321,58
25221,1270,9034,27632,60.7,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,75.7,78.1,387.4,9,1321,58
25221,1270,9034,27632,55.5,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,58.5,78.1,387.4,9,1321,58
25221,1270,9034,27632,88,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,118,78.1,387.4,9,1321,58
25221,1270,9034,27632,68,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,70,78.1,387.4,9,1321,58
26074,1048,6994,28567,62,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,64.5,78.1,387.4,9,1321,58
26074,1048,6994,28567,64.5,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,74,78.1,387.4,9,1321,58
26074,1048,6994,28567,63,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,72,78.1,387.4,9,1321,58
26074,1048,6994,28567,85,10,3.5,25,1,rural,7,5,0.3,0,0,3.5,105,78.1,387.4,9,1321,58
26074,1048,6994,28567,75,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,81,78.1,387.4,9,1321,58
26074,1048,6994,28567,67,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,68,78.1,387.4,9,1321,58
26074,1048,6994,28567,59,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,73,78.1,387.4,9,1321,58
28084,1031,7639,30769,96,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,114,78.1,387.4,9,1321,58
28084,1031,7639,30769,46,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,65,78.1,387.4,9,1321,58
28084,1031,7639,30769,47,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,55,78.1,387.4,9,1321,58
34294,1316,7196,37573,56,10,3.5,25,1,rural,7,5,0.2,0,0,3.5,66,78.1,387.4,9,1321,58
36146,1889,8894,39602,69,13,1,49,1,rural,7,3,0.2,0,0,13,72,78.1,387.4,9,1321,18
36146,1889,8894,39602,66.7,13,1,49,1,rural,7,3,0.2,0,0,13,82.3,78.1,387.4,9,1321,18
36146,1889,8894,39602,71,13,1,23,1,rural,7,3,0.3,0,0,13,81.5,78.1,387.4,9,1321,18
36146,1889,8894,39602,64.3,13,1,49,1,rural,7,3,0.3,0,0,13,70.7,78.1,387.4,9,1321,18
36146,1889,8894,39602,56,13,1,49,1,rural,7,3,0.3,0,0,13,68.5,78.1,387.4,9,1321,18
36146,1889,8894,39602,51,13,1,23,1,rural,7,3,0.2,0,0,13,54.5,78.1,387.4,9,1321,18
36146,1889,8894,39602,58.3,13,1,23,1,urban,7,3,0.3,0,0,13,64,78.1,387.4,9,1321,18
41016,2005,7597,44937,59,13,1,49,1,urban,7,3,0.2,0,0,13,79,78.1,387.4,9,1321,18
41016,2005,7597,44937,49.3,13,1,23,1,urban,7,3,0.3,0,0,13,61.3,78.1,387.4,9,1321,18
41016,2005,7597,44937,56.3,13,1,45,1,urban,7,3,0.3,0,0,13,73.7,78.1,387.4,9,1321,18
41016,2005,7597,44937,65.7,13,3.5,23,1,urban,7,3,0.2,0,0,4.5,72,78.1,387.4,9,1321,18
30203,3917,2728,33090,48,10,3.5,45,1,urban,7,5,0.2,0,0,4.5,51.7,78.1,387.4,9,1321,18
41948,1847,7879,45958,61,13,4.5,31,1,rural,7,3,0.1,0,0,4.5,62.7,78.1,387.4,9,1321,30
41948,1847,7879,45958,57,13,4.5,31,1,rural,7,3,0.1,0,0,4.5,59.5,78.1,387.4,9,1321,30
37370,1573,8586,40943,71.5,10,6.5,26,1,rural,7,5,0.2,0,0,3,85,78.1,387.4,9,1321,58
37370,1573,8586,40943,57.5,10,2.5,28,1,rural,7,5,0.2,0,0,3,59,78.1,387.4,9,1321,58
26627,1074,7607,29173,62.2,10,6.5,26,1,rural,7,5,0.2,0,0,3,67.8,78.1,387.4,9,1321,58
26627,1074,7607,29173,73,10,6.5,26,1,rural,7,5,0.2,0,0,3,94.3,78.1,387.4,9,1321,58
26627,1074,7607,29173,57,10,2.5,28,1,rural,7,5,0.2,0,0,3,58.8,78.1,387.4,9,1321,58
26627,1074,7607,29173,63.8,10,2.5,28,1,rural,7,5,0.2,0,0,3,70,78.1,387.4,9,1321,58
26627,1074,7607,29173,53,10,2.5,28,1,rural,7,5,0.2,0,0,3,59.2,78.1,387.4,9,1321,58
26627,1074,7607,29173,71,10,2.5,28,1,rural,7,5,0.2,0,0,3,75.3,78.1,387.4,9,1321,58
22832,761,6592,25015,59,10,2.5,28,1,rural,7,5,0.2,0,0,3,88,78.1,387.4,9,1321,58
22832,761,6592,25015,56.7,10,2.5,28,1,rural,7,5,0.2,0,0,3,58,78.1,387.4,9,1321,58
22832,761,6592,25015,76.5,10,6.5,26,1,rural,7,5,0.2,0,0,3,83.2,78.1,387.4,9,1321,58
22832,761,6592,25015,44.3,10,6.5,26,1,rural,7,5,0.2,0,0,3,46.3,78.1,387.4,9,1321,58
22832,761,6592,25015,47.7,10,6.5,26,1,rural,7,5,0.2,0,0,3,52,78.1,387.4,9,1321,58
20948,922,7177,22951,54,10,2.5,28,1,rural,7,5,0.1,0,0,3,55.5,78.1,387.4,9,1321,58
20948,922,7177,22951,50.3,10,6.5,26,1,rural,7,5,0.1,0,0,3,52.7,78.1,387.4,9,1321,58
20948,922,7177,22951,64,10,6.5,26,1,rural,7,5,0.1,0,0,3,77,78.1,387.4,9,1321,58
4164,177,57,4562,195,0,4.5,4,4,small urban,2,2,0.3,5,0,1.5,244,78.1,387.4,9,1321,117
4407,53,256,4828,157,6,4.5,6,3,urban,7,3,0.3,14,0,3,169,78.1,387.4,9,1321,117
1115,34,14,1222,74,0,10,8,5,rural,2,2,0.1,0,0,2,96,78.1,387.4,9,1321,117
6375,165,26,6984,81.5,9,6.5,9,5,rural,7,3,0.2,2.5,0,5,90,78.1,387.4,9,1321,71
1879,119,12,2059,84,0,8.5,10,5,rural,2,2,0.2,2,0,2.5,93,78.1,387.4,9,1321,63
258,10,3,283,207,0,5.5,6,5,rural,2,2,0.1,9,0,6.5,257,78.1,387.4,9,1321,78
10051,90,514,10432,76,10,0,6,2,urban,3,2,0,0,0,10,86,77.2,390.2,9.5,1399.2,24
8673,166,181,9002,97,6,10,7,3,rural,7,5,0.2,0,0,2,118,77.2,390.2,9.5,1399.2,55
4582,319,228,4756,49,7,11,7,3,rural,7,3,0.1,0.3,0,2,54.7,77.2,390.2,9.5,1399.2,81
4582,319,228,4756,65,7,9.5,7,3,rural,7,3,0.1,0,0,2,75.5,77.2,390.2,9.5,1399.2,78
4582,319,228,4756,64,9,10,9,3,rural,7,3,0.1,0,0,2,73,77.2,390.2,9.5,1399.2,77
4582,319,228,4756,101,7,6.5,7,3,rural,7,3,0.2,2,0,2.5,122.3,77.2,390.2,9.5,1399.2,76
15647,117,898,16240,99,10,0,6,2,urban,3,2,0,0,0,10,100,77.2,390.2,9.5,1399.2,25
10145,468,243,10529,72.3,0,5.5,12,3,urban,2,2,0.1,0,0,4.5,76.7,77.2,390.2,9.5,1399.2,48
21300,1687,754,22107,63.2,9,4,17,2,urban,7,5,0.2,0,0,4,71.2,77.2,390.2,9.5,1399.2,45
20402,1217,583,21175,54.5,0,4.5,18,3,urban,2,2,0.1,0,0,2,55.5,77.2,390.2,9.5,1399.2,62
24760,81,1403,25698,91,10,0,8,3,urban,3,2,0,0,0,10,116,77.2,390.2,9.5,1399.2,24
6322,263,149,6562,120.5,0,4.5,15,4,urban,2,3,0.3,6,0,1,125.5,77.2,390.2,9.5,1399.2,63
6322,263,149,6562,91,0,3.5,12,4,urban,2,2,0.4,0,0,1,97,77.2,390.2,9.5,1399.2,63
4122,162,16,4278,175,0,1.5,14,5,urban,2,5,0,0,0,2,175.5,77.2,390.2,9.5,1399.2,34
385,19,0,400,141,0,2.5,2,5,urban,2,5,0,2,0,1,152,77.2,390.2,9.5,1399.2,64
802,40,0,832,206,0,7,6,5,urban,2,5,0.1,3,0,2,251,77.2,390.2,9.5,1399.2,64
6568,135,51,6817,81,10,3.5,17,4,urban,7,3,0,0,0,3.5,95.5,77.2,390.2,9.5,1399.2,70
1485,16,88,1541,168.5,0,7,5,5,urban,2,5,0.1,2,0,1.5,227.8,77.2,390.2,9.5,1399.2,81
8457,71,41,8778,151,9,2.5,9,5,urban,7,3,0,0,0,2,154,77.2,390.2,9.5,1399.2,76
2464,30,6,2557,97,0,3.5,18,4,rural,2,5,0,0,0,2,101,77.2,390.2,9.5,1399.2,48
808,34,12,839,203,0,7,9,5,rural,2,2,0.2,44,0,1.5,233,77.2,390.2,9.5,1399.2,58
2168,81,12,2250,129.5,0,6,10,5,rural,2,2,0.1,0,0,2,130.8,77.2,390.2,9.5,1399.2,60
1065,28,14,1128,122,0,8,8,3,rural,2,2,0.2,18,0,1,125,78.8,496.7,8.4,1374,64
225,5,0,238,164,0,6,4,5,rural,2,5,0,0,0,1,204,78.8,496.7,8.4,1374,63
